,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus
6328,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",CULEX RESTUANS,T218,41.948167,-87.730698,2,0,30,6,2011,26,1
6329,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,1,0,30,6,2011,26,1
6330,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX RESTUANS,T003,41.964242,-87.757639,1,0,30,6,2011,26,1
6331,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T008,42.008314,-87.777921,19,0,30,6,2011,26,1
6332,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,30,6,2011,26,1
6333,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T027,41.984809,-87.728492,3,0,30,6,2011,26,1
6334,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,T027,41.984809,-87.728492,2,0,30,6,2011,26,1
6335,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX TERRITANS,T027,41.984809,-87.728492,6,0,30,6,2011,26,0
6336,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,3,0,30,6,2011,26,1
6337,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,17,0,30,6,2011,26,1
6338,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6339,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,39,0,30,6,2011,26,1
6340,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6341,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6342,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,18,0,30,6,2011,26,1
6343,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6344,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,14,0,30,6,2011,26,1
6345,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6346,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,8,0,30,6,2011,26,1
6347,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6348,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,18,0,30,6,2011,26,1
6349,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6350,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,30,6,2011,26,1
6351,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,4,0,30,6,2011,26,1
6352,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6353,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6354,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6355,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6356,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,8,0,30,6,2011,26,1
6357,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,37,0,30,6,2011,26,1
6358,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,50,0,30,6,2011,26,1
6359,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,8,0,30,6,2011,26,1
6360,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,27,0,30,6,2011,26,1
6361,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,35,0,30,6,2011,26,1
6362,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,T903,41.957799,-87.930995,20,0,30,6,2011,26,1
6363,1,2011-06-30,88,60,74,62,67,0419,1931, ,0.005,29.28,30.0,8.2,17,9.4,2011,6,30,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,T903,41.957799,-87.930995,40,0,30,6,2011,26,1
6364,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,10,0,30,6,2011,26,1
6365,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,19,0,30,6,2011,26,1
6366,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,T048,41.867108,-87.654224,15,0,30,6,2011,26,1
6367,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,15,0,30,6,2011,26,1
6368,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,27,0,30,6,2011,26,1
6369,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,T094,41.720848,-87.666014,15,0,30,6,2011,26,1
6370,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX TERRITANS,T094,41.720848,-87.666014,1,0,30,6,2011,26,0
6371,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,30,6,2011,26,1
6372,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,T159,41.732984,-87.649642,4,0,30,6,2011,26,1
6373,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,1,0,30,6,2011,26,1
6374,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX TERRITANS,T031,41.801498,-87.763416,2,0,30,6,2011,26,0
6375,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,1,0,30,6,2011,26,1
6376,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T089,41.723195,-87.64997,3,0,30,6,2011,26,1
6377,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,T089,41.723195,-87.64997,3,0,30,6,2011,26,1
6378,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,50,0,30,6,2011,26,1
6379,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,6,0,30,6,2011,26,1
6380,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,36,0,30,6,2011,26,1
6381,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,T090,41.868077,-87.666901,3,0,30,6,2011,26,1
6382,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS,T090,41.868077,-87.666901,3,0,30,6,2011,26,1
6383,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,2,0,30,6,2011,26,1
6384,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,8,0,30,6,2011,26,1
6385,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX TERRITANS,T135,41.662014,-87.724608,5,0,30,6,2011,26,0
6386,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,1,0,30,6,2011,26,1
6387,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,9,0,30,6,2011,26,1
6388,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T147,41.932094,-87.700117,5,0,30,6,2011,26,1
6389,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,4,0,30,6,2011,26,1
6390,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,T152,41.846075,-87.716277,7,0,30,6,2011,26,1
6391,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,3,0,30,6,2011,26,1
6392,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,14,0,30,6,2011,26,1
6393,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T047,41.868142,-87.696269,21,0,30,6,2011,26,1
6394,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,T160,41.903002,-87.688267,8,0,30,6,2011,26,1
6395,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX TERRITANS,T160,41.903002,-87.688267,1,0,30,6,2011,26,0
6396,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,33,0,30,6,2011,26,1
6397,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T095,41.704336,-87.703736,33,0,30,6,2011,26,1
6398,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T095,41.704336,-87.703736,35,0,30,6,2011,26,1
6399,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,T039,41.911824,-87.726737,1,0,30,6,2011,26,1
6400,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,10,0,30,6,2011,26,1
6401,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX RESTUANS,T065,41.778297,-87.752411,20,0,30,6,2011,26,1
6402,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,2,0,30,6,2011,26,1
6403,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,1,0,30,6,2011,26,1
6404,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,1,0,30,6,2011,26,1
6405,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,T079,41.766202,-87.562889,1,0,30,6,2011,26,1
6406,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX TERRITANS,T079,41.766202,-87.562889,1,0,30,6,2011,26,0
6407,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,30,6,2011,26,1
6408,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,T080,41.754676,-87.612922,1,0,30,6,2011,26,1
6409,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T081,41.821582,-87.627796,1,0,30,6,2011,26,1
6410,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,T081,41.821582,-87.627796,3,0,30,6,2011,26,1
6411,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T082,41.803423,-87.642984,5,0,30,6,2011,26,1
6412,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T083,41.754292,-87.590773,1,0,30,6,2011,26,1
6413,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,38,0,30,6,2011,26,1
6414,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,37,0,30,6,2011,26,1
6415,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,24,0,30,6,2011,26,1
6416,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,35,0,30,6,2011,26,1
6417,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX TERRITANS,T114,41.798697,-87.736812,1,0,30,6,2011,26,0
6418,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX TERRITANS,T155,41.776156,-87.778927,2,0,30,6,2011,26,0
6419,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,11,0,30,6,2011,26,1
6420,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,T063,41.82561,-87.726549,8,0,30,6,2011,26,1
6421,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,43,0,30,6,2011,26,1
6422,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0,30,6,2011,26,1
6423,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,T115,41.673408,-87.599862,46,0,30,6,2011,26,1
6424,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Doty Avenue, Chicago, IL, USA",CULEX SALINARIUS,T115,41.673408,-87.599862,1,0,30,6,2011,26,0
6425,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,T200,41.678618,-87.559308,2,0,30,6,2011,26,1
6426,2,2011-06-30,89,66,78,61,67,0419,1931,TS TSRA RA VCTS,0.03,29.34,29.99,9.2,16,10.6,2011,6,30,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,8,0,30,6,2011,26,1
