,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus,tavg_celsius,wetbulb_celsius,relative_humidity,7day_tavg_c,14day_tavg_c,21day_tavg_c,7day_Precip,14day_Precip,21day_Precip,7day_rel_humidity,14day_rel_humidity,21day_rel_humidity,daylight_time,night_time,Precip_binary
4379,4379,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,T089,41.723195,-87.64997,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,25.555555555555557,0.0,0.0,0.0,51.13203309894929,51.13203309894929,77.5024985116393,1513,887,0
4380,4380,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,25.555555555555557,0.0,0.0,0.0,51.13203309894929,51.13203309894929,77.5024985116393,1513,887,0
4381,4381,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,T090,41.868077,-87.666901,5,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4382,4382,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4383,4383,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4384,4384,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4385,4385,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"Chicago, IL, USA",CULEX RESTUANS,T145,41.878114,-87.629798,2,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4386,4386,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4387,4387,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2800 North Francisco Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T147,41.932094,-87.700117,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4388,4388,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,9,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4389,4389,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX RESTUANS,T152,41.846075,-87.716277,2,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4390,4390,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4391,4391,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,T158,41.682587,-87.707973,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4392,4392,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,6,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4393,4393,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T047,41.868142,-87.696269,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4394,4394,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX SALINARIUS,T047,41.868142,-87.696269,2,0,26,6,2009,26,0,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4395,4395,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T030,41.89923,-87.716788,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4396,4396,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4397,4397,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,T039,41.911824,-87.726737,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4398,4398,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,T061,41.801179,-87.679447,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4399,4399,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T065,41.778297,-87.752411,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4400,4400,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,22,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4401,4401,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,T066,41.77166,-87.703047,14,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4402,4402,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,T069,41.768388,-87.678649,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4403,4403,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4404,4404,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4405,4405,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,T074,41.822536,-87.666343,6,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4406,4406,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4407,4407,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4408,4408,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,T083,41.754292,-87.590773,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4409,4409,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,T114,41.798697,-87.736812,5,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4410,4410,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,T155,41.776156,-87.778927,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4411,4411,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4412,4412,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4413,4413,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,T115,41.673408,-87.599862,4,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4414,4414,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4415,4415,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T128,41.704572,-87.565666,3,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4416,4416,2,2009-06-26,86,72,79,61,67,418,1931, ,0.0,29.2,29.83,6.4,4,8.0,2009,6,26,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,T128,41.704572,-87.565666,1,0,26,6,2009,26,1,26.11111111111111,19.444444444444443,51.13203309894929,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1513,887,0
4417,4417,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4418,4418,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4419,4419,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4420,4420,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4421,4421,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,45,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4422,4422,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,5,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4423,4423,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,26.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,51.13203309894929,51.13203309894929,51.13203309894929,1512,888,0
4424,4424,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4425,4425,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4426,4426,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4427,4427,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4428,4428,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4429,4429,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4430,4430,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,26.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,51.13203309894929,51.13203309894929,1512,888,0
4431,4431,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4432,4432,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4433,4433,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,36,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4434,4434,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,50,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4435,4435,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,17,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4436,4436,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,8,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4437,4437,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,11,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,26.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,51.13203309894929,1512,888,0
4438,4438,1,2009-06-29,77,63,70,54,61,419,1931, ,0.0,28.89,29.6,12.2,30,12.7,2009,6,29,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,T900,41.974689,-87.890615,3,0,29,6,2009,27,1,21.11111111111111,16.11111111111111,58.00580954887402,21.11111111111111,21.11111111111111,21.11111111111111,0.0,0.0,0.0,58.00580954887402,58.00580954887402,58.00580954887402,1512,888,0
