,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year_train,month_train,day_train,Address,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,day_weather,month_weather,year_weather,week,Species_virus,7day_Tavg,10day_Tavg,7day_Precip,10day_Precip,tavg_celsius,wetbulb_celsius,relative_humidity
5532,5532,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX PIPIENS/RESTUANS,T009,41.992478,-87.862995,2,0,27,8,2009,35,1,64.0,72.0,0.95,0.0,17.77777777777778,16.11111111111111,83.75843768375938
5533,5533,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5534,5534,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,10,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5535,5535,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,46,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5536,5536,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5537,5537,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,3,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5538,5538,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,2,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5539,5539,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,6,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5540,5540,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,2,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5541,5541,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,T228,41.951866,-87.725057,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5542,5542,1,2009-08-27,67,61,64,60,61,RA BR,0.95,29.36,30.08,9.1,7,9.7,2009,8,27,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,T228,41.951866,-87.725057,2,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,17.77777777777778,16.11111111111111,83.75843768375938
5543,5543,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX RESTUANS,T049,41.896282,-87.655232,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5544,5544,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1700 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS,T094,41.720848,-87.666014,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5545,5545,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5546,5546,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,T031,41.801498,-87.763416,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5547,5547,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX RESTUANS,T031,41.801498,-87.763416,1,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5548,5548,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,4,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5549,5549,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,2,0,27,8,2009,35,1,64.0,64.0,0.95,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5550,5550,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,T135,41.662014,-87.724608,1,0,27,8,2009,35,1,65.0,64.0,1.19,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5551,5551,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,1,0,27,8,2009,35,1,65.0,64.0,1.19,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5552,5552,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,T160,41.903002,-87.688267,1,0,27,8,2009,35,1,65.0,64.0,1.19,0.95,18.333333333333332,17.22222222222222,89.17771761202728
5553,5553,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,T095,41.704336,-87.703736,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5554,5554,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5555,5555,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5556,5556,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,11,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5557,5557,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5558,5558,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,T074,41.822536,-87.666343,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5559,5559,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,T074,41.822536,-87.666343,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5560,5560,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5561,5561,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,T079,41.766202,-87.562889,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5562,5562,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5563,5563,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,3,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5564,5564,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,T115,41.673408,-87.599862,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5565,5565,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,T138,41.726465,-87.585413,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5566,5566,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T200,41.678618,-87.559308,4,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5567,5567,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,T200,41.678618,-87.559308,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5568,5568,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T209,41.740641,-87.546587,14,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5569,5569,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,T209,41.740641,-87.546587,2,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5570,5570,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,3,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5571,5571,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,T212,41.680946,-87.535198,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5572,5572,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,T221,41.659112,-87.538693,4,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5573,5573,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS,T221,41.659112,-87.538693,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5574,5574,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,9,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5575,5575,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,T224,41.947227,-87.671457,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5576,5576,2,2009-08-27,67,62,65,61,63,RA BR,1.19,29.41,30.07,10.7,8,11.0,2009,8,27,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,1,0,27,8,2009,35,1,65.0,65.0,1.19,1.19,18.333333333333332,17.22222222222222,89.17771761202728
5577,5577,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"7500 North Oakley Avenue, Chicago, IL 60645, USA",CULEX PIPIENS/RESTUANS,T148,42.01743,-87.687769,1,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5578,5578,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,1,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5579,5579,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,T144,41.94016,-87.794896,3,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5580,5580,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,T144,41.94016,-87.794896,1,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5581,5581,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,1,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5582,5582,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,2,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5583,5583,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,16,0,3,9,2009,36,1,65.0,65.0,1.19,1.19,18.88888888888889,15.0,64.8280837112628
5584,5584,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,5,1,3,9,2009,36,1,66.0,65.0,0.0,1.19,18.88888888888889,15.0,64.8280837112628
5585,5585,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,2,0,3,9,2009,36,1,66.0,65.0,0.0,1.19,18.88888888888889,15.0,64.8280837112628
5586,5586,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,T900,41.974689,-87.890615,2,0,3,9,2009,36,1,66.0,65.0,0.0,1.19,18.88888888888889,15.0,64.8280837112628
5587,5587,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,T900,41.974689,-87.890615,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.0,64.8280837112628
5588,5588,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,T903,41.957799,-87.930995,3,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.0,64.8280837112628
5589,5589,1,2009-09-03,75,56,66,54,59, ,0.0,29.42,30.16,4.7,5,6.0,2009,9,3,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,T903,41.957799,-87.930995,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.0,64.8280837112628
5590,5590,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,T046,41.891118,-87.654491,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5591,5591,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,T046,41.891118,-87.654491,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5592,5592,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5593,5593,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,T048,41.867108,-87.654224,3,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5594,5594,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS,T048,41.867108,-87.654224,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5595,5595,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5596,5596,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX RESTUANS,T159,41.732984,-87.649642,5,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5597,5597,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX TERRITANS,T159,41.732984,-87.649642,1,0,3,9,2009,36,0,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5598,5598,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5599,5599,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,T135,41.662014,-87.724608,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5600,5600,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,T135,41.662014,-87.724608,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5601,5601,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX SALINARIUS,T135,41.662014,-87.724608,1,0,3,9,2009,36,0,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5602,5602,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,T145,41.878114,-87.629798,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5603,5603,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"Chicago, IL, USA",CULEX SALINARIUS,T145,41.878114,-87.629798,1,0,3,9,2009,36,0,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5604,5604,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,T047,41.868142,-87.696269,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5605,5605,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX RESTUANS,T061,41.801179,-87.679447,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5606,5606,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,T061,41.801179,-87.679447,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5607,5607,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5608,5608,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,3,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5609,5609,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,T069,41.768388,-87.678649,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5610,5610,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5611,5611,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,T073,41.773215,-87.60088,1,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
5612,5612,2,2009-09-03,75,57,66,55,60,BR,0.0,29.48,30.14,5.2,6,5.9,2009,9,3,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,T073,41.773215,-87.60088,2,0,3,9,2009,36,1,66.0,66.0,0.0,0.0,18.88888888888889,15.555555555555555,69.48835376146111
